"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type"
"Cumin seeds",90,60,20,6.8,30,30,"rabi","loam"
"Cumin seeds",100,60,20,6.8,30,30,"rabi","loam"
"Cumin seeds",80,70,20,6.8,30,30,"rabi","loam"
"Cumin seeds",90,70,20,6.8,30,30,"rabi","loam"
"Cumin seeds",100,70,20,6.8,30,30,"rabi","loam"
"Cumin seeds",80,50,30,6.8,30,30,"rabi","loam"
"Cumin seeds",90,50,30,6.8,30,30,"rabi","loam"
"Cumin seeds",100,50,30,6.8,30,30,"rabi","loam"
"Cumin seeds",80,60,30,6.8,30,30,"rabi","loam"
"Cumin seeds",90,60,30,6.8,30,30,"rabi","loam"
"Cumin seeds",100,60,30,6.8,30,30,"rabi","loam"
"Cumin seeds",80,70,30,6.8,30,30,"rabi","loam"
"Cumin seeds",90,70,30,6.8,30,30,"rabi","loam"
"Cumin seeds",100,70,30,6.8,30,30,"rabi","loam"
"Cumin seeds",80,50,10,8.3,30,30,"rabi","loam"
"Cumin seeds",90,50,10,8.3,30,30,"rabi","loam"
"Cumin seeds",100,50,10,8.3,30,30,"rabi","loam"
"Cumin seeds",80,60,10,8.3,30,30,"rabi","loam"
"Cumin seeds",90,60,10,8.3,30,30,"rabi","loam"
"Cumin seeds",100,60,10,8.3,30,30,"rabi","loam"
"Cumin seeds",80,70,10,8.3,30,30,"rabi","loam"
"Cumin seeds",90,70,10,8.3,30,30,"rabi","loam"
"Cumin seeds",100,70,10,8.3,30,30,"rabi","loam"
"Cumin seeds",80,50,20,8.3,30,30,"rabi","loam"
"Cumin seeds",90,50,20,8.3,30,30,"rabi","loam"
"Cumin seeds",100,50,20,8.3,30,30,"rabi","loam"
"Cumin seeds",80,60,20,8.3,30,30,"rabi","loam"
"Cumin seeds",90,60,20,8.3,30,30,"rabi","loam"
"Cumin seeds",100,60,20,8.3,30,30,"rabi","loam"
"Cumin seeds",80,70,20,8.3,30,30,"rabi","loam"
"Cumin seeds",90,70,20,8.3,30,30,"rabi","loam"
"Cumin seeds",100,70,20,8.3,30,30,"rabi","loam"
"Cumin seeds",80,50,30,8.3,30,30,"rabi","loam"
"Cumin seeds",90,50,30,8.3,30,30,"rabi","loam"
"Cumin seeds",100,50,30,8.3,30,30,"rabi","loam"
"Cumin seeds",80,60,30,8.3,30,30,"rabi","loam"
"Cumin seeds",90,60,30,8.3,30,30,"rabi","loam"
"Cumin seeds",100,60,30,8.3,30,30,"rabi","loam"
"Cumin seeds",80,70,30,8.3,30,30,"rabi","loam"
"Cumin seeds",90,70,30,8.3,30,30,"rabi","loam"
"Cumin seeds",100,70,30,8.3,30,30,"rabi","loam"
"Cumin seeds",80,50,10,6.8,20,270,"rabi","loam"
"Cumin seeds",90,50,10,6.8,20,270,"rabi","loam"
"Cumin seeds",100,50,10,6.8,20,270,"rabi","loam"
"Cumin seeds",80,60,10,6.8,20,270,"rabi","loam"
"Cumin seeds",90,60,10,6.8,20,270,"rabi","loam"
"Cumin seeds",100,60,10,6.8,20,270,"rabi","loam"
"Cumin seeds",80,70,10,6.8,20,270,"rabi","loam"
"Cumin seeds",90,70,10,6.8,20,270,"rabi","loam"
"Cumin seeds",100,70,10,6.8,20,270,"rabi","loam"
"Cumin seeds",80,50,20,6.8,20,270,"rabi","loam"
"Cumin seeds",90,50,20,6.8,20,270,"rabi","loam"
"Cumin seeds",100,50,20,6.8,20,270,"rabi","loam"
"Cumin seeds",80,60,20,6.8,20,270,"rabi","loam"
"Cumin seeds",90,60,20,6.8,20,270,"rabi","loam"
"Cumin seeds",100,60,20,6.8,20,270,"rabi","loam"
"Cumin seeds",80,70,20,6.8,20,270,"rabi","loam"
"Cumin seeds",90,70,20,6.8,20,270,"rabi","loam"
"Cumin seeds",100,70,20,6.8,20,270,"rabi","loam"
"Cumin seeds",80,50,30,6.8,20,270,"rabi","loam"
"Cumin seeds",90,50,30,6.8,20,270,"rabi","loam"
"Cumin seeds",100,50,30,6.8,20,270,"rabi","loam"
"Cumin seeds",80,60,30,6.8,20,270,"rabi","loam"
"Cumin seeds",90,60,30,6.8,20,270,"rabi","loam"
"Cumin seeds",100,60,30,6.8,20,270,"rabi","loam"
"Cumin seeds",80,70,30,6.8,20,270,"rabi","loam"
"Cumin seeds",90,70,30,6.8,20,270,"rabi","loam"
"Cumin seeds",100,70,30,6.8,20,270,"rabi","loam"
"Cumin seeds",80,50,10,8.3,20,270,"rabi","loam"
"Cumin seeds",90,50,10,8.3,20,270,"rabi","loam"
"Cumin seeds",100,50,10,8.3,20,270,"rabi","loam"
"Cumin seeds",80,60,10,8.3,20,270,"rabi","loam"
"Cumin seeds",90,60,10,8.3,20,270,"rabi","loam"
"Cumin seeds",100,60,10,8.3,20,270,"rabi","loam"
"Cumin seeds",80,70,10,8.3,20,270,"rabi","loam"
"Cumin seeds",90,70,10,8.3,20,270,"rabi","loam"
"Cumin seeds",100,70,10,8.3,20,270,"rabi","loam"
"Cumin seeds",80,50,20,8.3,20,270,"rabi","loam"
"Cumin seeds",90,50,20,8.3,20,270,"rabi","loam"
"Cumin seeds",100,50,20,8.3,20,270,"rabi","loam"
"Cumin seeds",80,60,20,8.3,20,270,"rabi","loam"
"Cumin seeds",90,60,20,8.3,20,270,"rabi","loam"
"Cumin seeds",100,60,20,8.3,20,270,"rabi","loam"
"Cumin seeds",80,70,20,8.3,20,270,"rabi","loam"
"Cumin seeds",90,70,20,8.3,20,270,"rabi","loam"
"Cumin seeds",100,70,20,8.3,20,270,"rabi","loam"
"Cumin seeds",80,50,30,8.3,20,270,"rabi","loam"
"Cumin seeds",90,50,30,8.3,20,270,"rabi","loam"
"Cumin seeds",100,50,30,8.3,20,270,"rabi","loam"
"Cumin seeds",80,60,30,8.3,20,270,"rabi","loam"
"Cumin seeds",90,60,30,8.3,20,270,"rabi","loam"
"Cumin seeds",100,60,30,8.3,20,270,"rabi","loam"
"Cumin seeds",80,70,30,8.3,20,270,"rabi","loam"
"Cumin seeds",90,70,30,8.3,20,270,"rabi","loam"
"Cumin seeds",100,70,30,8.3,20,270,"rabi","loam"
"Cumin seeds",80,50,10,6.8,30,270,"rabi","loam"
"Cumin seeds",90,50,10,6.8,30,270,"rabi","loam"
"Cumin seeds",100,50,10,6.8,30,270,"rabi","loam"
"Cumin seeds",80,60,10,6.8,30,270,"rabi","loam"
"Cumin seeds",90,60,10,6.8,30,270,"rabi","loam"
"Cumin seeds",100,60,10,6.8,30,270,"rabi","loam"
"Cumin seeds",80,70,10,6.8,30,270,"rabi","loam"
"Cumin seeds",90,70,10,6.8,30,270,"rabi","loam"
"Cumin seeds",100,70,10,6.8,30,270,"rabi","loam"
"Cumin seeds",80,50,20,6.8,30,270,"rabi","loam"
"Cumin seeds",90,50,20,6.8,30,270,"rabi","loam"
"Cumin seeds",100,50,20,6.8,30,270,"rabi","loam"
"Cumin seeds",80,60,20,6.8,30,270,"rabi","loam"
"Cumin seeds",90,60,20,6.8,30,270,"rabi","loam"
"Cumin seeds",100,60,20,6.8,30,270,"rabi","loam"
"Cumin seeds",80,70,20,6.8,30,270,"rabi","loam"
"Cumin seeds",90,70,20,6.8,30,270,"rabi","loam"
"Cumin seeds",100,70,20,6.8,30,270,"rabi","loam"
"Cumin seeds",80,50,30,6.8,30,270,"rabi","loam"
"Cumin seeds",90,50,30,6.8,30,270,"rabi","loam"
"Cumin seeds",100,50,30,6.8,30,270,"rabi","loam"
"Cumin seeds",80,60,30,6.8,30,270,"rabi","loam"
"Cumin seeds",90,60,30,6.8,30,270,"rabi","loam"
"Cumin seeds",100,60,30,6.8,30,270,"rabi","loam"
"Cumin seeds",80,70,30,6.8,30,270,"rabi","loam"
"Cumin seeds",90,70,30,6.8,30,270,"rabi","loam"
"Cumin seeds",100,70,30,6.8,30,270,"rabi","loam"
"Cumin seeds",80,50,10,8.3,30,270,"rabi","loam"
"Cumin seeds",90,50,10,8.3,30,270,"rabi","loam"
"Cumin seeds",100,50,10,8.3,30,270,"rabi","loam"
"Cumin seeds",80,60,10,8.3,30,270,"rabi","loam"
"Cumin seeds",90,60,10,8.3,30,270,"rabi","loam"
"Cumin seeds",100,60,10,8.3,30,270,"rabi","loam"
"Cumin seeds",80,70,10,8.3,30,270,"rabi","loam"
"Cumin seeds",90,70,10,8.3,30,270,"rabi","loam"
"Cumin seeds",100,70,10,8.3,30,270,"rabi","loam"
"Cumin seeds",80,50,20,8.3,30,270,"rabi","loam"
"Cumin seeds",90,50,20,8.3,30,270,"rabi","loam"
"Cumin seeds",100,50,20,8.3,30,270,"rabi","loam"
"Cumin seeds",80,60,20,8.3,30,270,"rabi","loam"
"Cumin seeds",90,60,20,8.3,30,270,"rabi","loam"
"Cumin seeds",100,60,20,8.3,30,270,"rabi","loam"
"Cumin seeds",80,70,20,8.3,30,270,"rabi","loam"
"Cumin seeds",90,70,20,8.3,30,270,"rabi","loam"
"Cumin seeds",100,70,20,8.3,30,270,"rabi","loam"
"Cumin seeds",80,50,30,8.3,30,270,"rabi","loam"
"Cumin seeds",90,50,30,8.3,30,270,"rabi","loam"
"Cumin seeds",100,50,30,8.3,30,270,"rabi","loam"
"Cumin seeds",80,60,30,8.3,30,270,"rabi","loam"
"Cumin seeds",90,60,30,8.3,30,270,"rabi","loam"
"Cumin seeds",100,60,30,8.3,30,270,"rabi","loam"
"Cumin seeds",80,70,30,8.3,30,270,"rabi","loam"
"Cumin seeds",90,70,30,8.3,30,270,"rabi","loam"
"Cumin seeds",100,70,30,8.3,30,270,"rabi","loam"
"Lentils (Masoor Dal)",10,50,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6.5,6,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6.5,27,25,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6.5,6,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,10,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,20,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,50,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,50,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,60,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,60,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,60,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,70,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",20,70,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",30,70,30,6.5,27,30,"rabi","alluvial"
"Lentils (Masoor Dal)",10,50,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,50,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,50,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,60,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,60,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,60,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,70,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,70,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,70,10,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,50,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,50,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,50,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,60,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,60,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,60,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,70,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",20,70,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",30,70,20,6,6,25,"rabi","sandy loam"
"Lentils (Masoor Dal)",10,50,30,6,6,25,"rabi","sandy loam"
