"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type","category"
"kidney_bean","n_10_30","p_55_75","k_15_35",6,"t_20_25",150,"kharif","loam","class 12"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",60,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",60,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",60,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",60,"rabi","loam","class 5"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",65,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",65,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",65,"rabi","loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",65,"rabi","loam","class 5"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",60,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",60,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",60,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",60,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",65,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",65,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",65,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",65,"rabi","sandy_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",60,"rabi","clay_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",60,"rabi","clay_loam","class 6"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",60,"rabi","clay_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",60,"rabi","clay_loam","class 6"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",65,"rabi","clay_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",65,"rabi","clay_loam","class 6"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_30_35",65,"rabi","clay_loam","class 16"
"pigeon_peas_toor_dal","n_10_30","p_55_75","k_15_35",7.5,"t_30_35",65,"rabi","clay_loam","class 6"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",6.2,"t_25_30",50,"kharif","sandy","class 16"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",7.2,"t_25_30",50,"kharif","sandy","class 8"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",6.2,"t_30_35",50,"kharif","sandy","class 19"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",7.2,"t_30_35",50,"kharif","sandy","class 8"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",6.2,"t_25_30",75,"kharif","sandy","class 16"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",7.2,"t_25_30",75,"kharif","sandy","class 8"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",6.2,"t_30_35",75,"kharif","sandy","class 19"
"moth_bean_matki","n_10_30","p_25_45","k_15_35",7.2,"t_30_35",75,"kharif","sandy","class 8"
"mung_bean","n_10_30","p_25_45","k_15_35",6,"t_25_30",40,"kharif","sandy","class 16"
"mung_bean","n_10_30","p_25_45","k_15_35",7.5,"t_25_30",40,"kharif","sandy","class 8"
"mung_bean","n_10_30","p_25_45","k_15_35",6,"t_25_30",55,"kharif","sandy","class 16"
"mung_bean","n_10_30","p_25_45","k_15_35",7.5,"t_25_30",55,"kharif","sandy","class 8"
"mung_bean","n_10_30","p_25_45","k_15_35",6,"t_25_30",40,"kharif","loam","class 12"
"mung_bean","n_10_30","p_25_45","k_15_35",7.5,"t_25_30",40,"kharif","loam","class 8"
"mung_bean","n_10_30","p_25_45","k_15_35",6,"t_25_30",55,"kharif","loam","class 12"
"mung_bean","n_10_30","p_25_45","k_15_35",7.5,"t_25_30",55,"kharif","loam","class 8"
"green_peas","n_30_50","p_25_45","k_35_55",6,"t_10_15",50,"rabi","sandy_loam","class 1"
"green_peas","n_30_50","p_25_45","k_35_55",6.5,"t_10_15",50,"rabi","sandy_loam","class 1"
"green_peas","n_30_50","p_25_45","k_35_55",6,"t_15_20",50,"rabi","sandy_loam","class 1"
"green_peas","n_30_50","p_25_45","k_35_55",6.5,"t_15_20",50,"rabi","sandy_loam","class 1"
"green_peas","n_30_50","p_25_45","k_35_55",6,"t_10_15",166,"rabi","sandy_loam","class 13"
"green_peas","n_30_50","p_25_45","k_35_55",6.5,"t_10_15",166,"rabi","sandy_loam","class 7"
"green_peas","n_30_50","p_25_45","k_35_55",6,"t_15_20",166,"rabi","sandy_loam","class 1"
"green_peas","n_30_50","p_25_45","k_35_55",6.5,"t_15_20",166,"rabi","sandy_loam","class 1"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",50,"kharif","black","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",50,"kharif","black","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",70,"kharif","black","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",70,"kharif","black","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",50,"kharif","red_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",50,"kharif","red_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",70,"kharif","red_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",70,"kharif","red_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",50,"kharif","clay_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",50,"kharif","clay_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",6,"t_25_30",70,"kharif","clay_loam","class 16"
"horse_gram_kulthi","n_10_30","p_55_75","k_15_35",7.5,"t_25_30",70,"kharif","clay_loam","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",60,"kharif","loam","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",60,"kharif","loam","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",60,"kharif","loam","class 2"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",60,"kharif","loam","class 5"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",75,"kharif","loam","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",75,"kharif","loam","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",75,"kharif","loam","class 2"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",75,"kharif","loam","class 5"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",60,"kharif","sandy","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",60,"kharif","sandy","class 8"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",60,"kharif","sandy","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",60,"kharif","sandy","class 8"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",75,"kharif","sandy","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",75,"kharif","sandy","class 8"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",75,"kharif","sandy","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",75,"kharif","sandy","class 8"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",60,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",60,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",60,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",60,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_25_30",75,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_25_30",75,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",6.5,"t_30_35",75,"kharif","clay","class 16"
"black_gram_urad_bean","n_30_50","p_55_75","k_15_35",7.8,"t_30_35",75,"kharif","clay","class 16"
"rapeseed_mohri","n_30_50","p_25_45","k_15_35",5.5,"t_5_10",40,"rabi","clay_loam","class 5"
"rapeseed_mohri","n_30_50","p_25_45","k_15_35",8.3,"t_5_10",40,"rabi","clay_loam","class 5"
"rapeseed_mohri","n_30_50","p_25_45","k_15_35",5.5,"t_5_10",100,"rabi","clay_loam","class 5"
"rapeseed_mohri","n_30_50","p_25_45","k_15_35",8.3,"t_5_10",100,"rabi","clay_loam","class 5"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.2,"t_15_20",50,"rabi","sandy_loam","class 1"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.8,"t_15_20",50,"rabi","sandy_loam","class 1"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.2,"t_15_20",70,"rabi","sandy_loam","class 1"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.8,"t_15_20",70,"rabi","sandy_loam","class 1"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.2,"t_15_20",50,"rabi","loam","class 3"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.8,"t_15_20",50,"rabi","loam","class 3"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.2,"t_15_20",70,"rabi","loam","class 3"
"coriander_seeds","n_90_110","p_10_30","k_15_35",6.8,"t_15_20",70,"rabi","loam","class 3"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_5_10",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_5_10",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_10_15",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_10_15",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_15_20",63,"rabi","sandy","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_15_20",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_20_25",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_20_25",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_25_30",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_25_30",63,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_5_10",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_5_10",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_10_15",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_10_15",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_15_20",100,"rabi","sandy","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_15_20",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_20_25",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_20_25",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_25_30",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_25_30",100,"rabi","sandy","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_5_10",63,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_5_10",63,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_10_15",63,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_10_15",63,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_15_20",63,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_15_20",63,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_20_25",63,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_20_25",63,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_25_30",63,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_25_30",63,"rabi","clay","class 6"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_5_10",100,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_5_10",100,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_10_15",100,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_10_15",100,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_15_20",100,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_15_20",100,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_20_25",100,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_20_25",100,"rabi","clay","class 19"
"mustard_seeds","n_90_110","p_25_45","k_5_15",5.5,"t_25_30",100,"rabi","clay","class 1"
"mustard_seeds","n_90_110","p_25_45","k_5_15",6.8,"t_25_30",100,"rabi","clay","class 6"
"sesame_seed","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",51,"kharif","sandy_loam","class 16"
"sesame_seed","n_10_30","p_10_30","k_15_35",8,"t_25_30",51,"kharif","sandy_loam","class 8"
"sesame_seed","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",66,"kharif","sandy_loam","class 16"
"sesame_seed","n_10_30","p_10_30","k_15_35",8,"t_25_30",66,"kharif","sandy_loam","class 8"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_20_25",30,"rabi","sandy_loam","class 16"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_20_25",30,"rabi","sandy_loam","class 6"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_25_30",30,"rabi","sandy_loam","class 16"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_25_30",30,"rabi","sandy_loam","class 6"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_20_25",270,"rabi","sandy_loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_20_25",270,"rabi","sandy_loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_25_30",270,"rabi","sandy_loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_25_30",270,"rabi","sandy_loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_20_25",30,"rabi","loam","class 3"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_20_25",30,"rabi","loam","class 6"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_25_30",30,"rabi","loam","class 6"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_25_30",30,"rabi","loam","class 6"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_20_25",270,"rabi","loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_20_25",270,"rabi","loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",6.8,"t_25_30",270,"rabi","loam","class 9"
"cumin_seeds","n_90_110","p_55_75","k_15_35",8.3,"t_25_30",270,"rabi","loam","class 9"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_5_10",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_5_10",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_10_15",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_10_15",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_15_20",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_15_20",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_20_25",25,"rabi","alluvial","class 12"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_20_25",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_25_30",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",25,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_5_10",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_5_10",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_10_15",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_10_15",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_15_20",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_15_20",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_20_25",30,"rabi","alluvial","class 12"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_20_25",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_25_30",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",30,"rabi","alluvial","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_5_10",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_5_10",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_10_15",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_10_15",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_15_20",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_15_20",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_20_25",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_20_25",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_25_30",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",25,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_5_10",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_5_10",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_10_15",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_10_15",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_15_20",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_15_20",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_20_25",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_20_25",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6,"t_25_30",30,"rabi","sandy_loam","class 16"
"lentils_masoor_dal","n_10_30","p_55_75","k_15_35",6.5,"t_25_30",30,"rabi","sandy_loam","class 16"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_25_30",60,"kharif","loam","class 12"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_25_30",60,"kharif","loam","class 11"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_30_35",60,"kharif","loam","class 3"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_30_35",60,"kharif","loam","class 3"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_25_30",80,"kharif","loam","class 11"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_25_30",80,"kharif","loam","class 11"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_30_35",80,"kharif","loam","class 3"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_30_35",80,"kharif","loam","class 3"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_25_30",60,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_25_30",60,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_30_35",60,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_30_35",60,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_25_30",80,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_25_30",80,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",5.5,"t_30_35",80,"kharif","sandy_loam","class 17"
"eggplant_brinjal","n_60_80","p_10_30","k_35_55",6,"t_30_35",80,"kharif","sandy_loam","class 17"
"beetroot","n_110_130","p_40_60","k_90_110",6,"t_30_35",60,"rabi","loam","class 3"
"beetroot","n_110_130","p_40_60","k_90_110",7.5,"t_30_35",60,"rabi","loam","class 5"
"beetroot","n_110_130","p_40_60","k_90_110",6,"t_30_35",65,"rabi","loam","class 3"
"beetroot","n_110_130","p_40_60","k_90_110",7.5,"t_30_35",65,"rabi","loam","class 5"
"bitter_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",48,"rabi","sandy_loam","class 16"
"bitter_gourd","n_60_80","p_10_30","k_15_35",7.5,"t_25_30",48,"rabi","sandy_loam","class 8"
"bitter_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",65,"rabi","sandy_loam","class 16"
"bitter_gourd","n_60_80","p_10_30","k_15_35",7.5,"t_25_30",65,"rabi","sandy_loam","class 8"
"bitter_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",48,"kharif","sandy_loam","class 16"
"bitter_gourd","n_60_80","p_10_30","k_15_35",7.5,"t_25_30",48,"kharif","sandy_loam","class 8"
"bitter_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",65,"kharif","sandy_loam","class 16"
"bitter_gourd","n_60_80","p_10_30","k_15_35",7.5,"t_25_30",65,"kharif","sandy_loam","class 8"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6,"t_25_30",48,"rabi","sandy_loam","class 6"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6.7,"t_25_30",48,"rabi","sandy_loam","class 6"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6,"t_25_30",65,"rabi","sandy_loam","class 6"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6.7,"t_25_30",65,"rabi","sandy_loam","class 6"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6,"t_25_30",48,"kharif","sandy_loam","class 16"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6.7,"t_25_30",48,"kharif","sandy_loam","class 16"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6,"t_25_30",65,"kharif","sandy_loam","class 16"
"bottle_gourd","n_90_110","p_40_60","k_35_55",6.7,"t_25_30",65,"kharif","sandy_loam","class 16"
"capsicum_pepper","n_90_110","p_10_30","k_55_75",5.5,"t_25_30",85,"kharif","loam","class 12"
"capsicum_pepper","n_90_110","p_10_30","k_55_75",7,"t_25_30",85,"kharif","loam","class 3"
"capsicum_pepper","n_90_110","p_10_30","k_55_75",5.5,"t_25_30",120,"kharif","loam","class 12"
"capsicum_pepper","n_90_110","p_10_30","k_55_75",7,"t_25_30",120,"kharif","loam","class 7"
"cabbage","n_90_110","p_55_75","k_55_75",6,"t_15_20",50,"rabi","sandy_loam","class 1"
"cabbage","n_90_110","p_55_75","k_55_75",6.5,"t_15_20",50,"rabi","sandy_loam","class 1"
"cabbage","n_90_110","p_55_75","k_55_75",6,"t_15_20",80,"rabi","sandy_loam","class 1"
"cabbage","n_90_110","p_55_75","k_55_75",6.5,"t_15_20",80,"rabi","sandy_loam","class 1"
"carrot","n_30_50","p_40_60","k_35_55",6,"t_25_30",35,"rabi","sandy_loam","class 5"
"carrot","n_30_50","p_40_60","k_35_55",6.5,"t_25_30",35,"rabi","sandy_loam","class 5"
"carrot","n_30_50","p_40_60","k_35_55",6,"t_25_30",250,"rabi","sandy_loam","class 7"
"carrot","n_30_50","p_40_60","k_35_55",6.5,"t_25_30",250,"rabi","sandy_loam","class 7"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",50,"rabi","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_15_20",50,"rabi","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_20_25",50,"rabi","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_20_25",50,"rabi","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",80,"rabi","loam","class 17"
